sample_id,site_name,latitude,longitude,age_BP,richness,shannon_H,evenness,openness,pollen_sum,roc_chord
408989,Kuivajarvi,60.78455,23.85616,2024.0,10.0,1.488571834017205,0.6464785334302753,0.026498165511618425,100.0,0.10396212200610883
408990,Kuivajarvi,60.78455,23.85616,2119.0,9.0,1.5105112911936514,0.6874633147536073,0.02911813643926789,100.00000000000001,0.08658996611952453
408991,Kuivajarvi,60.78455,23.85616,2212.0,10.0,1.5430744577033955,0.6701487221464374,0.024856596558317404,100.00000000000003,0.04530144917208304
408992,Kuivajarvi,60.78455,23.85616,2301.0,10.0,1.5812475135059543,0.6867270696388735,0.02692626346313173,100.0,0.11792040500915384
408993,Kuivajarvi,60.78455,23.85616,2386.0,9.0,1.6018718810373502,0.7290433110753574,0.01872659176029963,99.99999999999997,0.17743672089611634
408994,Kuivajarvi,60.78455,23.85616,2468.0,7.0,1.468682732868298,0.7547536218880938,0.014391447368421056,100.0,0.11635391830633865
408995,Kuivajarvi,60.78455,23.85616,2547.0,10.0,1.6732839073937575,0.7266979676386207,0.021973631642029565,99.99999999999997,0.07609731755949126
408996,Kuivajarvi,60.78455,23.85616,2623.0,11.0,1.6496130214371285,0.6879420632545022,0.027407987470634314,100.0,0.07674487600604274
408997,Kuivajarvi,60.78455,23.85616,2696.0,9.0,1.5673870356248383,0.713348581566042,0.02895752895752896,100.0,0.1231282482900484
408998,Kuivajarvi,60.78455,23.85616,2767.0,10.0,1.6535026561993136,0.7181070793997315,0.02901353965183752,99.99999999999997,0.10806262926710858
408999,Kuivajarvi,60.78455,23.85616,2834.0,7.0,1.4965719644138826,0.7690858517493359,0.019936204146730467,99.99999999999999,0.11647111498690425
409000,Kuivajarvi,60.78455,23.85616,2899.0,10.0,1.5388058538466758,0.668294891046033,0.011583011583011582,100.00000000000004,0.07986221814891283
409001,Kuivajarvi,60.78455,23.85616,2961.0,9.0,1.630431110918149,0.7420411767352356,0.021484375,100.00000000000001,0.12023086705969059
409002,Kuivajarvi,60.78455,23.85616,3021.0,10.0,1.6592333455134507,0.7205958861463633,0.025193798449612403,100.0,0.09621579340262343
409003,Kuivajarvi,60.78455,23.85616,3079.0,9.0,1.657315011409054,0.7542765671310127,0.02330097087378641,100.00000000000003,0.12107359693010458
409004,Kuivajarvi,60.78455,23.85616,3134.0,8.0,1.5915645597402206,0.7653807658639477,0.013806706114398418,99.99999999999999,0.17720700739593936
409005,Kuivajarvi,60.78455,23.85616,3188.0,11.0,1.749440971529839,0.7295735520126455,0.023437499999999993,100.0,0.18770996047534
409006,Kuivajarvi,60.78455,23.85616,3240.0,10.0,1.6755984782056124,0.7277031729701835,0.01727447216890595,100.00000000000001,0.11691805629935022
409007,Kuivajarvi,60.78455,23.85616,3289.0,11.0,1.6185971422910126,0.6750074370020721,0.02616822429906542,100.00000000000001,0.16309502530787268
409008,Kuivajarvi,60.78455,23.85616,3337.0,9.0,1.6336518944512615,0.743507018491392,0.022684310018903586,100.0,0.12177355726949958
409009,Kuivajarvi,60.78455,23.85616,3384.0,8.0,1.618812275126798,0.7784841471518706,0.01764705882352941,100.0,0.19815519030163936
409010,Kuivajarvi,60.78455,23.85616,3429.0,10.0,1.6396835589696441,0.7121055217280016,0.016274864376130203,100.0,0.20548653171656597
409011,Kuivajarvi,60.78455,23.85616,3473.0,7.0,1.5844609182386227,0.8142518394324813,0.011811023622047244,100.0,0.1282839897403088
409012,Kuivajarvi,60.78455,23.85616,3515.0,10.0,1.700703972505272,0.7386063506099793,0.028037383177570104,100.00000000000003,0.16331575761412853
409013,Kuivajarvi,60.78455,23.85616,3557.0,8.0,1.6201757428538777,0.7791398365279606,0.015686274509803925,100.0,0.1627550397847612
409014,Kuivajarvi,60.78455,23.85616,3597.0,11.0,1.7298994726699926,0.7214241140111096,0.01761252446183953,100.0,0.06740120272551217
409015,Kuivajarvi,60.78455,23.85616,3637.0,12.0,1.7473936841395583,0.7032029490076165,0.025048169556840073,100.0,0.12216600772534439
409016,Kuivajarvi,60.78455,23.85616,3676.0,8.0,1.6926280219428786,0.8139820177755622,0.011718749999999998,100.00000000000001,0.1213144650239022
409017,Kuivajarvi,60.78455,23.85616,3714.0,7.0,1.6093897259921104,0.8270627124142528,0.011686143572621035,100.0,0.18302024149986398
409018,Kuivajarvi,60.78455,23.85616,3752.0,10.0,1.625932024486005,0.7061333061840548,0.027657052548399837,100.0,0.2100661829688711
409019,Kuivajarvi,60.78455,23.85616,3789.0,11.0,1.7041794759253943,0.710698042261286,0.029069767441860458,99.99999999999999,0.18966741266509304
409020,Kuivajarvi,60.78455,23.85616,3826.0,10.0,1.6925203914406914,0.735052266511424,0.02339181286549707,100.0,0.07675333625669763
409021,Kuivajarvi,60.78455,23.85616,3863.0,10.0,1.625443384454031,0.7059210925145315,0.01926782273603083,100.00000000000003,0.07815032438081265
409022,Kuivajarvi,60.78455,23.85616,3900.0,12.0,1.7034006938853594,0.6854988673440449,0.015503875968992243,100.0,0.11784984837499009
409023,Kuivajarvi,60.78455,23.85616,3936.0,10.0,1.709802805692998,0.7425579236551668,0.015686274509803925,100.00000000000003,0.14235495762028905
409024,Kuivajarvi,60.78455,23.85616,3973.0,10.0,1.5990505056596254,0.6944588108925798,0.01937984496124031,99.99999999999996,0.20336314272180336
409025,Kuivajarvi,60.78455,23.85616,4011.0,11.0,1.5831618309939837,0.6602297643910094,0.007763975155279505,100.0,0.19836051863050672
409026,Kuivajarvi,60.78455,23.85616,4048.0,11.0,1.6502952285953894,0.6882265657371585,0.02906976744186047,100.00000000000003,0.13526873814239843
409027,Kuivajarvi,60.78455,23.85616,4087.0,10.0,1.7207422106259136,0.7473088468528373,0.015686274509803918,99.99999999999996,0.07116902829248967
409028,Kuivajarvi,60.78455,23.85616,4126.0,13.0,1.7558287697514947,0.6845471489110383,0.01158301158301158,99.99999999999997,0.0674734767509442
409029,Kuivajarvi,60.78455,23.85616,4165.0,12.0,1.6695718279582967,0.6718851302123305,0.029126213592233014,100.00000000000003,0.18933299863602318
409030,Kuivajarvi,60.78455,23.85616,4206.0,13.0,1.7806842593662748,0.6942375895984829,0.024952015355086368,100.0,0.12288520425863562
409031,Kuivajarvi,60.78455,23.85616,4247.0,13.0,1.7357139360525105,0.6767049536487929,0.0137524557956778,99.99999999999997,0.19895944447323055
409032,Kuivajarvi,60.78455,23.85616,4290.0,12.0,1.6897675871367432,0.6800125015887039,0.023437499999999997,100.0,0.29877675330005155
409033,Kuivajarvi,60.78455,23.85616,4334.0,11.0,1.5672248744331592,0.6535835372844245,0.015625,99.99999999999997,0.1911063100103343
409034,Kuivajarvi,60.78455,23.85616,4379.0,12.0,1.5934875501933938,0.6412665644117224,0.020283975659229216,100.0,0.1490511506116833
409035,Kuivajarvi,60.78455,23.85616,4425.0,10.0,1.6246352894691554,0.7055701413217463,0.0250965250965251,99.99999999999999,0.05135440557529828
409036,Kuivajarvi,60.78455,23.85616,4474.0,11.0,1.595062756426266,0.6651928357841959,0.01380670611439842,99.99999999999997,0.08706501919845144
409037,Kuivajarvi,60.78455,23.85616,4523.0,11.0,1.6415644362596842,0.6845855425303708,0.0196078431372549,100.0,0.11026304207454342
409038,Kuivajarvi,60.78455,23.85616,4628.0,9.0,1.5754172683886454,0.7170032979963226,0.005825242718446603,100.0,0.1195658525627546
409039,Kuivajarvi,60.78455,23.85616,4740.0,11.0,1.5216977237743763,0.6345972407704603,0.011952191235059759,99.99999999999997,0.15646653438637131
409040,Kuivajarvi,60.78455,23.85616,4858.0,8.0,1.488740427256814,0.7159328105247742,0.004748338081671414,100.0,0.40889002303930827
409041,Kuivajarvi,60.78455,23.85616,4980.0,9.0,1.5451398573652706,0.7032234543992328,0.0,100.00000000000001,0.09835917373942092
409042,Kuivajarvi,60.78455,23.85616,5108.0,10.0,1.5768963185839506,0.6848373696945619,0.007889546351084815,99.99999999999997,0.11633741307691191
409043,Kuivajarvi,60.78455,23.85616,5240.0,9.0,1.601817042930286,0.7290183531772755,0.012479201331114811,100.0,0.05256728573174786
409044,Kuivajarvi,60.78455,23.85616,5375.0,10.0,1.5178871559273652,0.6592100159710754,0.010817827780181739,100.00000000000001,0.05641132475465525
409045,Kuivajarvi,60.78455,23.85616,5513.0,13.0,1.6546547070380684,0.6451022910938237,0.026495079485238455,100.00000000000003,0.34446134746915263
409046,Kuivajarvi,60.78455,23.85616,5653.0,12.0,1.614761433403434,0.6498278048156043,0.03149314560948499,100.0,0.038218386618397104
409047,Kuivajarvi,60.78455,23.85616,5795.0,12.0,1.6628852373203236,0.6691942481872277,0.02884615384615385,100.00000000000003,0.11455889184182821
409048,Kuivajarvi,60.78455,23.85616,5938.0,10.0,1.4846376850575629,0.6447699542461174,0.014061872237846523,99.99999999999997,0.22227850834259053
409049,Kuivajarvi,60.78455,23.85616,6081.0,9.0,1.4748164317836996,0.6712178841416733,0.014367816091954023,99.99999999999997,0.1013378599068334
409050,Kuivajarvi,60.78455,23.85616,6224.0,8.0,1.475957719280532,0.7097856273892695,0.01572327044025158,100.00000000000001,0.05209276832092125
409051,Kuivajarvi,60.78455,23.85616,6366.0,9.0,1.4494315490212082,0.6596647261148016,0.013297872340425529,100.00000000000001,0.1206446584798196
409052,Kuivajarvi,60.78455,23.85616,6507.0,11.0,1.6360738948198759,0.6822958089035136,0.025242718446601937,100.00000000000003,0.24069015291045284
409053,Kuivajarvi,60.78455,23.85616,6645.0,10.0,1.4682400949696768,0.637648571354437,0.02212389380530973,100.00000000000001,0.14002824404546407
409054,Kuivajarvi,60.78455,23.85616,6781.0,8.0,1.4469169166755553,0.6958199534220578,0.020275750202757507,100.0,0.08251946404388925
409055,Kuivajarvi,60.78455,23.85616,6913.0,11.0,1.49310334111681,0.6226724569894755,0.024809160305343518,100.0,0.11472961561197105
409056,Kuivajarvi,60.78455,23.85616,7041.0,11.0,1.5869202663814714,0.661797153688667,0.03386454183266932,100.00000000000001,0.1465809836246775
409057,Kuivajarvi,60.78455,23.85616,7165.0,9.0,1.607877315107411,0.7317765019071027,0.038240917782026776,100.00000000000003,0.07051637316846557
409058,Kuivajarvi,60.78455,23.85616,7283.0,7.0,1.5485066426845546,0.7957749968241404,0.027131782945736427,99.99999999999999,0.08013080530316928
409059,Kuivajarvi,60.78455,23.85616,7396.0,8.0,1.543482503084784,0.7422581842997674,0.025048169556840076,100.0,0.06516734177805372
409060,Kuivajarvi,60.78455,23.85616,7504.0,7.0,1.427722415328528,0.7337041826014673,0.024705435195743065,99.99999999999999,0.11658741286985995
409061,Kuivajarvi,60.78455,23.85616,7607.0,5.0,1.500582488795612,0.9323643224771211,0.014233428222854822,100.00000000000003,0.06525739817838803
409062,Kuivajarvi,60.78455,23.85616,7705.0,9.0,1.5076978184577237,0.6861828481299641,0.057449253159708925,100.00000000000001,0.1407869636489687
409063,Kuivajarvi,60.78455,23.85616,7798.0,9.0,1.4716413258358931,0.6697728311504785,0.04850746268656715,100.0,0.07804924321748344
409064,Kuivajarvi,60.78455,23.85616,7887.0,8.0,1.4105502678256605,0.6783312921055599,0.048151001540832045,100.0,0.10747393015842864
409065,Kuivajarvi,60.78455,23.85616,7972.0,9.0,1.6350713950994331,0.744153061077486,0.041984732824427495,100.00000000000003,0.09196134021130797
409066,Kuivajarvi,60.78455,23.85616,8053.0,8.0,1.4682374482245464,0.7060729618003398,0.02707930367504836,99.99999999999997,0.05156683723166066
409067,Kuivajarvi,60.78455,23.85616,8130.0,7.0,1.5268810631914929,0.7846616473698708,0.03405448717948719,99.99999999999999,0.1462429028390505
409068,Kuivajarvi,60.78455,23.85616,8204.0,7.0,1.4947574383892719,0.7681533698331016,0.03812199036918138,100.0,0.041108434991410175
409069,Kuivajarvi,60.78455,23.85616,8275.0,8.0,1.5773985607803338,0.7585683603810587,0.04924242424242425,99.99999999999997,0.16314133685002377
409070,Kuivajarvi,60.78455,23.85616,8342.0,8.0,1.5236660474850678,0.7327284835591985,0.04372623574144487,100.0,0.09097184279853467
409071,Kuivajarvi,60.78455,23.85616,8407.0,9.0,1.5890681007586744,0.7232160595459766,0.054104477611940295,99.99999999999997,0.18133255423013073
409072,Kuivajarvi,60.78455,23.85616,8470.0,7.0,1.45260605696093,0.7464918447884816,0.03157063930544594,100.0,0.10332609616031177
409073,Kuivajarvi,60.78455,23.85616,8530.0,7.0,1.4690981710752435,0.7549671148940001,0.04389312977099237,100.0,0.11900410109063939
409074,Kuivajarvi,60.78455,23.85616,8588.0,8.0,1.555644532552555,0.7481068841665336,0.05736137667304016,100.0,0.15970160586952797
409075,Kuivajarvi,60.78455,23.85616,8644.0,7.0,1.5473682672986557,0.7951899876003325,0.06009615384615384,100.0,0.07767370252710329
409076,Kuivajarvi,60.78455,23.85616,8698.0,7.0,1.5389672661979241,0.7908727270604201,0.05895777862305059,100.00000000000003,0.09963072868196253
409077,Kuivajarvi,60.78455,23.85616,8751.0,9.0,1.5625430819395039,0.7111440032378644,0.0532724505327245,99.99999999999997,0.045480065174074824
409078,Kuivajarvi,60.78455,23.85616,8802.0,9.0,1.5836652935144493,0.7207571360021778,0.0782414307004471,99.99999999999999,0.05164695863280185
409079,Kuivajarvi,60.78455,23.85616,8853.0,9.0,1.5321205780412093,0.6972981250276467,0.08878127522195321,100.0,0.11275633195514578
409080,Kuivajarvi,60.78455,23.85616,8903.0,7.0,1.4738230305515332,0.7573952123467954,0.08352758352758351,100.00000000000003,0.11046352255405356
409081,Kuivajarvi,60.78455,23.85616,8952.0,12.0,1.6203066198576668,0.6520593520066048,0.13259668508287292,100.00000000000003,0.13162989973876893
409082,Kuivajarvi,60.78455,23.85616,9001.0,7.0,1.4482971387290322,0.7442774988517026,0.104636848584325,100.0,0.06931432349536867
409083,Kuivajarvi,60.78455,23.85616,9050.0,10.0,1.5137970637978793,0.6574337115287637,0.13481828839390386,100.0,0.07184817984223224
409084,Kuivajarvi,60.78455,23.85616,9099.0,8.0,1.468615973790547,0.7062549941193128,0.14361920393926964,99.99999999999999,0.06955714349888044
409085,Kuivajarvi,60.78455,23.85616,9148.0,8.0,1.457404395026287,0.7008633644247347,0.15889830508474576,99.99999999999997,0.10653158286685631
551513,Kullaberg,56.29111,12.50556,-37.1,11.0,1.5646103800056985,0.6524932084209752,0.016528925619834708,99.99999999999999,
551517,Kullaberg,56.29111,12.50556,-7.4,10.0,1.2102551739739256,0.5256071437517359,0.002917152858809801,100.00000000000003,0.21161366293443495
551516,Kullaberg,56.29111,12.50556,32.4,9.0,1.100549046192572,0.5008814563356151,0.006570302233902759,100.0,0.23587259030900679
551514,Kullaberg,56.29111,12.50556,72.0,13.0,1.4038667897812986,0.5473272934989519,0.04257907542579075,99.99999999999997,0.2559078105946107
551515,Kullaberg,56.29111,12.50556,111.7,11.0,1.4280995834011445,0.5955637844577492,0.013876040703052732,100.00000000000001,0.12138078918111467
551543,Kullaberg,56.29111,12.50556,131.5,15.0,1.875615388251157,0.692607318537802,0.04967709885742672,100.00000000000001,0.29569662422231763
551540,Kullaberg,56.29111,12.50556,151.3,8.0,1.3074956628888086,0.628772502944504,0.009445843828715363,100.0,0.49876128479920884
551550,Kullaberg,56.29111,12.50556,171.2,15.0,2.389722764435837,0.8824514270315928,0.33014354066985646,100.0,0.8231262533597672
551546,Kullaberg,56.29111,12.50556,191.0,14.0,2.0922385186379566,0.7927976763365648,0.15336134453781514,100.0,0.5446002575747867
551552,Kullaberg,56.29111,12.50556,210.8,11.0,2.043101196691958,0.8520393779781866,0.6874999999999999,100.0,1.084981484557561
551518,Kullaberg,56.29111,12.50556,230.6,14.0,2.1916970152120987,0.8304848063045378,0.5733634311512416,100.00000000000003,0.3045979177573107
551520,Kullaberg,56.29111,12.50556,250.5,13.0,2.126389858457964,0.8290182620066996,0.6794871794871795,100.0,0.3985331676393696
551519,Kullaberg,56.29111,12.50556,270.3,14.0,2.23063966101139,0.8452410775542302,0.591715976331361,99.99999999999999,0.3234542841582145
551521,Kullaberg,56.29111,12.50556,290.1,14.0,2.2215213535112706,0.8417859394646575,0.09942004971002484,100.00000000000003,0.9781650522692598
551522,Kullaberg,56.29111,12.50556,333.4,15.0,2.2618863472570063,0.8352453534045974,0.11448792672772687,99.99999999999997,0.10698551549436096
551523,Kullaberg,56.29111,12.50556,400.0,13.0,2.1627761662960663,0.8432042371536369,0.051440329218107,100.00000000000003,0.1609687714988481
551524,Kullaberg,56.29111,12.50556,466.7,15.0,2.197573611643818,0.8114966298443723,0.08304364619544227,99.99999999999999,0.17704632302410642
551525,Kullaberg,56.29111,12.50556,533.4,12.0,2.1911935818188693,0.8818011662554047,0.06959547629404086,100.00000000000003,0.14655873758287657
551526,Kullaberg,56.29111,12.50556,600.0,13.0,2.1731921544256827,0.847265131416253,0.06104540251812287,99.99999999999999,0.1296203493027381
551527,Kullaberg,56.29111,12.50556,666.7,14.0,2.133842498283083,0.80856238867466,0.07417102966841187,99.99999999999997,0.10063073471743539
551528,Kullaberg,56.29111,12.50556,733.4,13.0,2.0767639501934565,0.8096705473548903,0.05210594876248372,99.99999999999997,0.1240181455423666
551529,Kullaberg,56.29111,12.50556,800.0,14.0,2.1214832922286795,0.8038791989933638,0.04817342432757929,100.00000000000003,0.14285303102204328
551530,Kullaberg,56.29111,12.50556,866.7,14.0,2.2342697433217538,0.8466165998930696,0.08591885441527446,100.00000000000003,0.307632640058293
551531,Kullaberg,56.29111,12.50556,933.4,11.0,2.160812118640915,0.901128645255313,0.060475161987041046,100.0,0.1674681864101952
551532,Kullaberg,56.29111,12.50556,1000.0,15.0,2.3252676984194935,0.858650145212626,0.06946983546617916,99.99999999999994,0.10711777926015176
551533,Kullaberg,56.29111,12.50556,1066.7,14.0,2.192031499678827,0.8306115502228963,0.07048458149779736,100.00000000000001,0.15659446913068414
551534,Kullaberg,56.29111,12.50556,1133.4,13.0,2.1759833855753197,0.8483533521803461,0.05333902282910177,100.0,0.2209374525610156
551535,Kullaberg,56.29111,12.50556,1200.0,12.0,2.168978028681443,0.8728609699951865,0.07024793388429754,100.00000000000003,0.21071734808605147
551536,Kullaberg,56.29111,12.50556,1266.7,10.0,1.823285934524338,0.7918430202957336,0.011049723756906079,99.99999999999999,0.5773168233849545
551537,Kullaberg,56.29111,12.50556,1346.8,12.0,1.7514686797955692,0.7048428478973227,0.015387574533564144,100.0,0.15819173169411957
551538,Kullaberg,56.29111,12.50556,1440.3,10.0,1.7222080686757066,0.7479454609151159,0.01715686274509804,99.99999999999997,0.09530187541773139
551539,Kullaberg,56.29111,12.50556,1533.7,8.0,1.6286306415435359,0.7832057833315568,0.015030060120240484,100.0,0.11881864854532632
551541,Kullaberg,56.29111,12.50556,1627.2,10.0,1.6290750282894744,0.7074982953925025,0.008724100327153764,100.0,0.11015584937947502
551542,Kullaberg,56.29111,12.50556,1720.7,8.0,1.5751130047403645,0.7574692402595461,0.006583278472679393,100.00000000000003,0.09957012983642814
551544,Kullaberg,56.29111,12.50556,1814.2,11.0,1.7098572455221592,0.7130658560941807,0.011273957158962795,100.00000000000003,0.09092075096100405
551545,Kullaberg,56.29111,12.50556,1907.7,9.0,1.628478739697223,0.7411526143001235,0.012277470841006754,99.99999999999997,0.07272907557504224
551547,Kullaberg,56.29111,12.50556,2001.1,7.0,1.4704626822450926,0.7556683349223305,0.003515556336790298,100.00000000000001,0.09033919732389488
551548,Kullaberg,56.29111,12.50556,2094.6,9.0,1.6210130459660872,0.7377548306560926,0.006025306286402891,100.0,0.10461018063764874
551549,Kullaberg,56.29111,12.50556,2188.1,10.0,1.7491441457364347,0.7596436505467109,0.011030222810500775,99.99999999999997,0.07542831329681628
551551,Kullaberg,56.29111,12.50556,2281.6,10.0,1.6355361787522642,0.7103043373852388,0.015595757953836557,100.0,0.0974544465137699
551553,Kullaberg,56.29111,12.50556,2375.0,11.0,1.7864652202934677,0.7450138630152278,0.0236630383341221,100.0,0.11328739617843646
551555,Kullaberg,56.29111,12.50556,2468.5,9.0,1.7051177683253178,0.776032539374058,0.01912502988285919,99.99999999999997,0.16430236187836866
551554,Kullaberg,56.29111,12.50556,2562.0,10.0,1.757207298771655,0.7631454334166484,0.014872652909462726,100.00000000000003,0.09208625466065891
551556,Kullaberg,56.29111,12.50556,2655.5,9.0,1.6357741494137377,0.7444728983492666,0.02447708055184691,100.0,0.08314927637138161
551557,Kullaberg,56.29111,12.50556,2749.0,8.0,1.4944338119354739,0.718670749805366,0.008413967185527975,100.0,0.15364101283955875
551558,Kullaberg,56.29111,12.50556,2842.4,11.0,1.6863918297283975,0.703280017629944,0.020029133284777855,100.0,0.17708969389940413
551559,Kullaberg,56.29111,12.50556,2935.9,9.0,1.6452789368674765,0.7487987135398385,0.006553079947575362,100.0,0.04326900273307782
551560,Kullaberg,56.29111,12.50556,3029.4,10.0,1.6536000369013322,0.7181493713012621,0.008492569002123144,99.99999999999997,0.03930350433416943
551561,Kullaberg,56.29111,12.50556,3122.9,11.0,1.7807997682659313,0.742651186007685,0.019002375296912115,100.0,0.14891696177120026
551562,Kullaberg,56.29111,12.50556,3216.4,10.0,1.7326158126174553,0.7524654866780793,0.010260619741432383,100.0,0.13138717779891582
551563,Kullaberg,56.29111,12.50556,3309.8,11.0,1.8129556790724333,0.7560612423897453,0.013468013468013466,99.99999999999997,0.12780029806613682
551564,Kullaberg,56.29111,12.50556,3403.3,10.0,1.8256745984782548,0.7928804038700409,0.01651332861523944,99.99999999999997,0.23254319660965847
551565,Kullaberg,56.29111,12.50556,3496.8,10.0,1.83101850205767,0.7952012317064039,0.019214346712211786,99.99999999999999,0.14235516346233834
551566,Kullaberg,56.29111,12.50556,3590.3,10.0,1.7781992062393734,0.7722621029945023,0.01573254670599803,99.99999999999999,0.07755092966829043
551567,Kullaberg,56.29111,12.50556,3683.7,10.0,1.795031749877558,0.7795723838129616,0.013777267508610786,100.00000000000001,0.11374239689324828
551568,Kullaberg,56.29111,12.50556,3777.2,10.0,1.7755650962665328,0.7711181235685712,0.02099958000839983,100.00000000000001,0.12956183177387767
551569,Kullaberg,56.29111,12.50556,3870.7,10.0,1.7798159288779378,0.7729642367151989,0.019157088122605366,100.0,0.055950324667795974
551570,Kullaberg,56.29111,12.50556,4104.4,13.0,1.6308460135750293,0.6358199661255827,0.00830334901743703,99.99999999999997,0.17014073475172248
551571,Kullaberg,56.29111,12.50556,4338.1,10.0,1.8047058390603035,0.7837737873624678,0.01174812030075188,100.00000000000003,0.20630149699311762
551572,Kullaberg,56.29111,12.50556,4571.8,9.0,1.7329057234495777,0.7886793827649818,0.0042946102641185325,99.99999999999997,0.06258619295623868
551573,Kullaberg,56.29111,12.50556,4805.5,8.0,1.7562573134635593,0.8445812388862837,0.004112687641373637,100.0,0.30289090688810477
551574,Kullaberg,56.29111,12.50556,5039.2,8.0,1.737296555863469,0.8354630418992343,0.003869969040247678,100.0,0.173544350471344
551575,Kullaberg,56.29111,12.50556,5272.9,9.0,1.7729801559833689,0.8069180430035156,0.0021258503401360546,100.0,0.11285238141692289
551576,Kullaberg,56.29111,12.50556,5459.8,9.0,1.7479462101250167,0.7955246032447533,0.00556689552792726,100.0,0.13205208595443893
563151,Kunda Arusoo,59.46667,26.52194,32.0,11.0,1.9311137944994279,0.805337003832447,0.19730099077553812,100.0,
563150,Kunda Arusoo,59.46667,26.52194,618.0,15.0,1.9510126053709325,0.7204492016347578,0.26570779712339143,100.00000000000001,0.6739107140380449
563153,Kunda Arusoo,59.46667,26.52194,1350.0,12.0,2.0388519293579432,0.8204943753246778,0.15281690140845072,100.0,0.4585856262781286
563155,Kunda Arusoo,59.46667,26.52194,2082.0,14.0,2.0200236673761527,0.7654337951311755,0.1503697617091208,100.00000000000001,0.16809957005644413
563152,Kunda Arusoo,59.46667,26.52194,2815.0,12.0,1.9878417591997826,0.7999663727284786,0.10240549828178692,100.0,0.21293063972931175
563154,Kunda Arusoo,59.46667,26.52194,3367.0,12.0,1.976936284139534,0.7955776867143867,0.1941309255079007,100.00000000000001,0.18869216519631063
563157,Kunda Arusoo,59.46667,26.52194,3617.0,12.0,2.0218737287176296,0.8136618447578808,0.12449474535165723,99.99999999999999,0.1562888417851659
563156,Kunda Arusoo,59.46667,26.52194,3844.0,13.0,2.0576975330758547,0.8022370995707705,0.13079470198675494,100.0,0.3856299270979948
563158,Kunda Arusoo,59.46667,26.52194,4071.0,14.0,2.239430551853759,0.8485721498821097,0.16837944664031623,100.0,0.269521895500087
563159,Kunda Arusoo,59.46667,26.52194,4297.0,13.0,2.069879597488297,0.8069865361929807,0.14898044111527253,100.00000000000001,0.3974364604171564
563160,Kunda Arusoo,59.46667,26.52194,4494.0,14.0,2.0964687730784144,0.7944006178085011,0.08288770053475937,100.00000000000004,0.3439333626158713
563161,Kunda Arusoo,59.46667,26.52194,4626.0,12.0,2.120294937341275,0.8532694528070774,0.08200636942675162,100.0,0.204122393139899
563162,Kunda Arusoo,59.46667,26.52194,4757.0,13.0,1.941240979226654,0.7568340379039099,0.02789886660854403,100.00000000000006,0.29553856324878425
563163,Kunda Arusoo,59.46667,26.52194,4933.0,15.0,2.0581770498248555,0.76002174885353,0.045943304007820124,99.99999999999997,0.30044132397868184
563164,Kunda Arusoo,59.46667,26.52194,5065.0,13.0,2.0067201120604894,0.7823624689598113,0.06384892086330934,100.0,0.25864838140283697
563165,Kunda Arusoo,59.46667,26.52194,5240.0,14.0,1.968662834345858,0.7459719848650899,0.04740200546946217,100.00000000000001,0.3564121937043547
563167,Kunda Arusoo,59.46667,26.52194,5372.0,13.0,2.0208942216759724,0.7878885467259278,0.042158516020236084,99.99999999999997,0.2177215695330358
563168,Kunda Arusoo,59.46667,26.52194,5503.0,11.0,1.9688430068486835,0.8210713074850102,0.029950083194675535,100.0,0.4942868127369495
563166,Kunda Arusoo,59.46667,26.52194,5657.0,13.0,2.0751876792632578,0.8090560046444802,0.09456819069949199,99.99999999999999,0.4006966769442623
563169,Kunda Arusoo,59.46667,26.52194,5788.0,13.0,2.018912981226621,0.787116118044797,0.06666666666666668,100.00000000000001,0.21538519613471305
563170,Kunda Arusoo,59.46667,26.52194,5963.0,12.0,2.027683702901779,0.8159999503702768,0.06587036711751273,100.0,0.2664941193474931
563171,Kunda Arusoo,59.46667,26.52194,6176.0,11.0,2.066768913475801,0.8619095825081045,0.03581020590868397,100.00000000000001,0.28266301664932497
563174,Kunda Arusoo,59.46667,26.52194,6420.0,10.0,2.0811080636639283,0.9038137482936053,0.036190476190476197,99.99999999999997,0.19977968322258258
563172,Kunda Arusoo,59.46667,26.52194,6572.0,11.0,2.04121829074725,0.8512541452092381,0.15396964389959134,100.00000000000003,0.4341133985226062
563173,Kunda Arusoo,59.46667,26.52194,6816.0,12.0,2.1241379139621106,0.8548159803682489,0.050556983718937444,99.99999999999999,0.3924024170798529
563176,Kunda Arusoo,59.46667,26.52194,6877.0,12.0,2.1238571668235693,0.8547029994083545,0.08825622775800711,100.0,0.16866812841833947
563177,Kunda Arusoo,59.46667,26.52194,6938.0,12.0,2.1500389621856617,0.8652393289579277,0.09221556886227544,100.0,0.184005241065472
563175,Kunda Arusoo,59.46667,26.52194,6999.0,11.0,1.9556182037488727,0.8155561362221814,0.07734880309395209,100.0,0.3489607698941874
563178,Kunda Arusoo,59.46667,26.52194,7060.0,11.0,1.93780742736645,0.8081284655542972,0.08021077283372365,99.99999999999999,0.2837302042196185
563179,Kunda Arusoo,59.46667,26.52194,7111.0,12.0,2.048555931600542,0.8243995531080873,0.07558578987150416,100.00000000000001,0.3758696224934772
563180,Kunda Arusoo,59.46667,26.52194,7154.0,12.0,2.0380722915076026,0.8201806259730041,0.07604562737642584,99.99999999999999,0.08746957842807662
563181,Kunda Arusoo,59.46667,26.52194,7196.0,10.0,1.7298343498046127,0.7512575127268427,0.025064267352185084,99.99999999999999,0.21796726079394269
